PID,x0,xf,E0,Ef
504,-0.379583,-881867,100,99.9999
505,-0.379583,-881868,100,99.9999
506,-0.379583,-881868,100,99.9999
507,-0.379583,-881867,100,99.9999
508,-0.379583,-881868,100,99.9999
509,-0.379583,-881867,100,99.9999
510,-0.379583,-881869,100,99.9999
511,-0.379583,-881868,100,99.9999
512,-0.379583,-881867,100,99.9999
513,-0.379583,-881867,100,99.9999
514,-0.379583,-881869,100,99.9999
515,-0.379583,-881868,100,99.9999
516,-0.379583,-881867,100,99.9999
517,-0.379583,-881866,100,99.9999
518,-0.379583,-881868,100,99.9999
519,-0.379583,-881867,100,99.9999
520,-0.379583,-881868,100,99.9999
521,-0.379583,-881867,100,99.9999
522,-0.379583,-881867,100,99.9999
523,-0.379583,-881868,100,99.9999
524,-0.379583,-881866,100,99.9999
525,-0.379583,-881867,100,99.9999
526,-0.379583,-881867,100,99.9999
527,-0.379583,-881867,100,99.9999
528,-0.379583,-881868,100,99.9999
529,-0.379583,-881867,100,99.9999
530,-0.379583,-881869,100,99.9999
531,-0.379583,-881867,100,99.9999
532,-0.379583,-881868,100,99.9999
533,-0.379583,-881867,100,99.9999
534,-0.379583,-881867,100,99.9999
535,-0.379583,-881867,100,99.9999
536,-0.379583,-881867,100,99.9999
537,-0.379583,-881867,100,99.9999
538,-0.379583,-881866,100,99.9999
539,-0.379583,-881867,100,99.9999
540,-0.379583,-881868,100,99.9999
541,-0.379583,-881867,100,99.9999
542,-0.379583,-881867,100,99.9999
543,-0.379583,-881867,100,99.9999
544,-0.379583,-881868,100,99.9999
545,-0.379583,-881867,100,99.9999
546,-0.379583,-881867,100,99.9999
547,-0.379583,-881867,100,99.9999
548,-0.379583,-881867,100,99.9999
549,-0.379583,-881867,100,99.9999
550,-0.379583,-881868,100,99.9999
551,-0.379583,-881868,100,99.9999
552,-0.379583,-881869,100,99.9999
553,-0.379583,-881868,100,99.9999
554,-0.379583,-881867,100,99.9999
555,-0.379583,-881868,100,99.9999
556,-0.379583,-881868,100,99.9999
557,-0.379583,-881868,100,99.9999
558,-0.379583,-881868,100,99.9999
559,-0.379583,-881866,100,99.9999
560,-0.379583,-881868,100,99.9999
561,-0.379583,-881868,100,99.9999
562,-0.379583,-881866,100,99.9999
563,-0.379583,-881866,100,99.9999
564,-0.379583,-881867,100,99.9999
565,-0.379583,-881866,100,99.9999
566,-0.379583,-881867,100,99.9999
567,-0.379583,-881868,100,99.9999
568,-0.379583,-881868,100,99.9999
569,-0.379583,-881867,100,99.9999
570,-0.379583,-881866,100,99.9999
571,-0.379583,-881867,100,99.9999
572,-0.379583,-881867,100,99.9999
573,-0.379583,-881867,100,99.9999
574,-0.379583,-881868,100,99.9999
575,-0.379583,-881867,100,99.9999
576,-0.379583,-881868,100,99.9999
577,-0.379583,-881868,100,99.9999
578,-0.379583,-881868,100,99.9999
579,-0.379583,-881868,100,99.9999
580,-0.379583,-881868,100,99.9999
581,-0.379583,-881868,100,99.9999
582,-0.379583,-881867,100,99.9999
583,-0.379583,-881868,100,99.9999
584,-0.379583,-881867,100,99.9999
585,-0.379583,-881867,100,99.9999
586,-0.379583,-881868,100,99.9999
587,-0.379583,-881867,100,99.9999
588,-0.379583,-881867,100,99.9999
589,-0.379583,-881867,100,99.9999
590,-0.379583,-881867,100,99.9999
591,-0.379583,-881868,100,99.9999
592,-0.379583,-881867,100,99.9999
593,-0.379583,-881867,100,99.9999
594,-0.379583,-881868,100,99.9999
595,-0.379583,-881867,100,99.9999
596,-0.379583,-881867,100,99.9999
597,-0.379583,-881867,100,99.9999
598,-0.379583,-881868,100,99.9999
599,-0.379583,-881868,100,99.9999
600,-0.379583,-881867,100,99.9999
601,-0.379583,-881867,100,99.9999
602,-0.379583,-881867,100,99.9999
603,-0.379583,-881868,100,99.9999
604,-0.379583,-881868,100,99.9999
605,-0.379583,-881867,100,99.9999
606,-0.379583,-881867,100,99.9999
607,-0.379583,-881867,100,99.9999
608,-0.379583,-881868,100,99.9999
609,-0.379583,-881868,100,99.9999
610,-0.379583,-881867,100,99.9999
611,-0.379583,-881867,100,99.9999
612,-0.379583,-881867,100,99.9999
613,-0.379583,-881867,100,99.9999
614,-0.379583,-881868,100,99.9999
615,-0.379583,-881867,100,99.9999
616,-0.379583,-881866,100,99.9999
617,-0.379583,-881868,100,99.9999
618,-0.379583,-881868,100,99.9999
619,-0.379583,-881867,100,99.9999
620,-0.379583,-881866,100,99.9999
