PID,x0,xf,E0,Ef
71,-0.379583,509576,100,100
72,-0.379583,509609,100,100
73,-0.379583,508033,100,100
74,-0.379583,505437,100,100
75,-0.379583,508820,100,100
76,-0.379583,509139,100,100
77,-0.379583,507074,100,100
78,-0.379583,508278,100,100
79,-0.379583,508870,100,100
80,-0.379583,507862,100,100
81,-0.379583,508628,100,100
82,-0.379583,508195,100,100
83,-0.379583,504472,100,100
84,-0.379583,505741,100,100
85,-0.379583,508127,100,100
86,-0.379583,508090,100,100
87,-0.379583,508286,100,100
88,-0.379583,509325,100,100
89,-0.379583,505226,100,100
90,-0.379583,507627,100,100
91,-0.379583,507061,100,100
92,-0.379583,506662,100,100
93,-0.379583,507155,100,100
94,-0.379583,508991,100,100
95,-0.379583,505914,100,100
96,-0.379583,507622,100,100
97,-0.379583,505389,100,100
98,-0.379583,506774,100,100
99,-0.379583,508267,100,100
100,-0.379583,507890,100,100
101,-0.379583,507569,100,100
102,-0.379583,507841,100,100
103,-0.379583,505871,100,100
104,-0.379583,509235,100,100
105,-0.379583,505881,100,100
106,-0.379583,509798,100,100
107,-0.379583,507979,100,100
108,-0.379583,509716,100,100
109,-0.379583,507216,100,100
110,-0.379583,505142,100,100
111,-0.379583,506230,100,100
112,-0.379583,507666,100,100
113,-0.379583,508354,100,100
114,-0.379583,507780,100,100
115,-0.379583,506749,100,100
116,-0.379583,506979,100,100
117,-0.379583,509540,100,100
118,-0.379583,505533,100,100
119,-0.379583,506328,100,100
120,-0.379583,509834,100,100
121,-0.379583,507038,100,100
122,-0.379583,508500,100,100
123,-0.379583,505736,100,100
124,-0.379583,507301,100,100
125,-0.379583,508197,100,100
126,-0.379583,506302,100,100
127,-0.379583,506156,100,100
128,-0.379583,508283,100,100
129,-0.379583,504963,100,100
130,-0.379583,510403,100,100
131,-0.379583,509882,100,100
132,-0.379583,509604,100,100
133,-0.379583,510261,100,100
134,-0.379583,508324,100,100
135,-0.379583,509324,100,100
136,-0.379583,507774,100,100
137,-0.379583,509442,100,100
138,-0.379583,508311,100,100
139,-0.379583,507968,100,100
140,-0.379583,508412,100,100
141,-0.379583,508866,100,100
142,-0.379583,506952,100,100
143,-0.379583,508257,100,100
144,-0.379583,508380,100,100
145,-0.379583,508269,100,100
146,-0.379583,509186,100,100
147,-0.379583,506336,100,100
148,-0.379583,506494,100,100
149,-0.379583,508226,100,100
150,-0.379583,508773,100,100
151,-0.379583,508354,100,100
152,-0.379583,506750,100,100
153,-0.379583,506395,100,100
154,-0.379583,508019,100,100
155,-0.379583,505536,100,100
156,-0.379583,508640,100,100
157,-0.379583,507409,100,100
158,-0.379583,506184,100,100
159,-0.379583,507881,100,100
160,-0.379583,508136,100,100
161,-0.379583,506119,100,100
162,-0.379583,508245,100,100
163,-0.379583,507919,100,100
164,-0.379583,507576,100,100
