PID,x0,xf,E0,Ef
0,-8.35e+11,2.08777e+12,1.69206e-09,1.12648e-09
1,-8.35e+11,2.08786e+12,4.88257e-09,3.9639e-09
2,-8.35e+11,2.08773e+12,1.43122e-09,2.73469e-10
3,-8.35e+11,2.08771e+12,2.59226e-09,1.66369e-09
4,-8.35e+11,2.08773e+12,2.2555e-09,2.54291e-09
5,-8.35e+11,2.08783e+12,1.68092e-09,3.36499e-09
6,-8.35e+11,2.08778e+12,1.41741e-09,2.56289e-09
7,-8.35e+11,2.08753e+12,1.26119e-09,7.82045e-10
8,-8.35e+11,2.08871e+12,3.01687e-09,4.49623e-10
9,-8.35e+11,2.088e+12,9.34888e-10,3.46743e-09
